sentence_id;sentence;dataset
5680;In this paper, we explore methods of direct combinatorial optimization in the problem of risk minimization with binary weights, which can be made equivalent to a non-monotone submodular maximization under certain conditions.;arxiv
5681;We employ an approximation algorithm for the cases with single and multilayer neural networks.;arxiv
5682;For linear models, it has $\mathcal{O}(nd)$ time complexity where $n$ is the sample size and $d$ is the data dimension.;arxiv
5683;We show that a combination of greedy coordinate descent and this novel approach can attain competitive accuracy on binary classification tasks.;arxiv
5684;Predictive modeling is invaded by elastic, yet complex methods such as neural networks or ensembles (model stacking, boosting or bagging).;arxiv
5685;Such methods are usually described by a large number of parameters or hyper parameters - a price that one needs to pay for elasticity.;arxiv
5686;The very number of parameters makes models hard to understand.;arxiv
5687;This paper describes a consistent collection of explainers for predictive models, a.k.a. black boxes.;arxiv
5688;Each explainer is a technique for exploration of a black box model.;arxiv
5689;Presented approaches are model-agnostic, what means that they extract useful information from any predictive method despite its internal structure.;arxiv
5690;Each explainer is linked with a specific aspect of a model.;arxiv
5691;Some are useful in decomposing predictions, some serve better in understanding performance, while others are useful in understanding importance and conditional responses of a particular variable.;arxiv
5692;Every explainer presented in this paper works for a single model or for a collection of models.;arxiv
5693;In the latter case, models can be compared against each other.;arxiv
5694;Such comparison helps to find strengths and weaknesses of different approaches and gives additional possibilities for model validation.;arxiv
5695;Presented explainers are implemented in the DALEX package for R. They are based on a uniform standardized grammar of model exploration which may be easily extended.;arxiv
5696;The current implementation supports the most popular frameworks for classification and regression.;arxiv
5697;Voice conversion (VC) is a task that transforms the source speaker's timbre, accent, and tones in audio into another one's while preserving the linguistic content.;arxiv
5698;It is still a challenging work, especially in a one-shot setting.;arxiv
5699;Auto-encoder-based VC methods disentangle the speaker and the content in input speech without given the speaker's identity, so these methods can further generalize to unseen speakers.;arxiv
5700;The disentangle capability is achieved by vector quantization (VQ), adversarial training, or instance normalization (IN).;arxiv
5701;However, the imperfect disentanglement may harm the quality of output speech.;arxiv
5702;In this work, to further improve audio quality, we use the U-Net architecture within an auto-encoder-based VC system.;arxiv
5703;We find that to leverage the U-Net architecture, a strong information bottleneck is necessary.;arxiv
5704;The VQ-based method, which quantizes the latent vectors, can serve the purpose.;arxiv
5705;The objective and the subjective evaluations show that the proposed method performs well in both audio naturalness and speaker similarity.;arxiv
5706;Bayesian Neural Networks (BNN) have recently emerged in the Deep Learning world for dealing with uncertainty estimation in classification tasks, and are used in many application domains such as astrophysics, autonomous driving...;arxiv
5707;BNN assume a prior over the weights of a neural network instead of point estimates, enabling in this way the estimation of both aleatoric and epistemic uncertainty of the model prediction.;arxiv
5708;Moreover, a particular type of BNN, namely MC Dropout, assumes a Bernoulli distribution on the weights by using Dropout.;arxiv
5709;Several attempts to optimize the dropout rate exist, e.g. using a variational approach.;arxiv
5710;"In this paper, we present a new method called ""Dropout Regulation"" (DR), which consists of automatically adjusting the dropout rate during training using a controller as used in automation.";arxiv
5711;DR allows for a precise estimation of the uncertainty which is comparable to the state-of-the-art while remaining simple to implement.;arxiv
5712;Machine learning techniques have been increasingly used in astronomical applications and have proven to successfully classify objects in image data with high accuracy.;arxiv
5713;The current work uses archival data from the Faint Images of the Radio Sky at Twenty Centimeters (FIRST) to classify radio galaxies into four classes: Fanaroff-Riley Class I (FRI), Fanaroff-Riley Class II (FRII), Bent-Tailed (BENT), and Compact (COMPT).;arxiv
5714;The model presented in this work is based on Convolutional Neural Networks (CNNs).;arxiv
5715;The proposed architecture comprises three parallel blocks of convolutional layers combined and processed for final classification by two feed-forward layers.;arxiv
5716;Our model classified selected classes of radio galaxy sources on an independent testing subset with an average of 96\% for precision, recall, and F1 score.;arxiv
5717;The best selected augmentation techniques were rotations, horizontal or vertical flips, and increase of brightness.;arxiv
5718;Shifts, zoom and decrease of brightness worsened the performance of the model.;arxiv
5719;The current results show that model developed in this work is able to identify different morphological classes of radio galaxies with a high efficiency and performance;arxiv
5720;Open book question answering is a type of natural language based QA (NLQA) where questions are expected to be answered with respect to a given set of open book facts, and common knowledge about a topic.;arxiv
5721;Recently a challenge involving such QA, OpenBookQA, has been proposed.;arxiv
5722;Unlike most other NLQA tasks that focus on linguistic understanding, OpenBookQA requires deeper reasoning involving linguistic understanding as well as reasoning with common knowledge.;arxiv
5723;In this paper we address QA with respect to the OpenBookQA dataset and combine state of the art language models with abductive information retrieval (IR), information gain based re-ranking, passage selection and weighted scoring to achieve 72.0% accuracy, an 11.6% improvement over the current state of the art.;arxiv
5724;Skew-Gaussian processes (SkewGPs) extend the multivariate Unified Skew-Normal distributions over finite dimensional vectors to distribution over functions.;arxiv
5725;SkewGPs are more general and flexible than Gaussian processes, as SkewGPs may also represent asymmetric distributions.;arxiv
5726;In a recent contribution we showed that SkewGP and probit likelihood are conjugate, which allows us to compute the exact posterior for non-parametric binary classification and preference learning.;arxiv
5727;In this paper, we generalize previous results and we prove that SkewGP is conjugate with both the normal and affine probit likelihood, and more in general, with their product.;arxiv
5728;We show empirically that the proposed framework based on SkewGP provides better performance than Gaussian processes in active learning and Bayesian (constrained) optimization.;arxiv
5729;These two tasks are fundamental for design of experiments and in Data Science.;arxiv
5730;We propose an effective technique to solving review-level sentiment classification problem by using sentence-level polarity correction.;arxiv
5731;Our polarity correction technique takes into account the consistency of the polarities (positive and negative) of sentences within each product review before performing the actual machine learning task.;arxiv
5732;While sentences with inconsistent polarities are removed, sentences with consistent polarities are used to learn state-of-the-art classifiers.;arxiv
5733;The technique achieved better results on different types of products reviews and outperforms baseline models without the correction technique.;arxiv
5734;Experimental results show an average of 82% F-measure on four different product review domains.;arxiv
5735;We present the multiplicative recurrent neural network as a general model for compositional meaning in language, and evaluate it on the task of fine-grained sentiment analysis.;arxiv
5736;We establish a connection to the previously investigated matrix-space models for compositionality, and show they are special cases of the multiplicative recurrent net.;arxiv
5737;Our experiments show that these models perform comparably or better than Elman-type additive recurrent neural networks and outperform matrix-space models on a standard fine-grained sentiment analysis corpus.;arxiv
5738;Furthermore, they yield comparable results to structural deep models on the recently published Stanford Sentiment Treebank without the need for generating parse trees.;arxiv
5739;Data privacy is a central problem for embodied agents that can perceive the environment, communicate with humans, and act in the real world.;arxiv
5740;In this work, we introduce privacy-preserving embodied agent learning for the task of Vision-and-Language Navigation (VLN), where an embodied agent navigates house environments by following natural language instructions.;arxiv
5741;We view each house environment as a local client, which shares nothing other than local updates with the cloud server and other clients, and propose a novel federated vision-and-language navigation (FedVLN) framework to protect data privacy during both training and pre-exploration.;arxiv
5742;Particularly, we propose a decentralized training strategy to limit the data of each client to its local model training and a federated pre-exploration method to do partial model aggregation to improve model generalizability to unseen environments.;arxiv
5743;Extensive results on R2R and RxR datasets show that under our FedVLN framework, decentralized VLN models achieve comparable results with centralized training while protecting seen environment privacy, and federated pre-exploration significantly outperforms centralized pre-exploration while preserving unseen environment privacy.;arxiv
5744;Gaussian variational approximation is a popular methodology to approximate posterior distributions in Bayesian inference especially in high dimensional and large data settings.;arxiv
5745;To control the computational cost while being able to capture the correlations among the variables, the low rank plus diagonal structure was introduced in the previous literature for the Gaussian covariance matrix.;arxiv
5746;For a specific Bayesian learning task, the uniqueness of the solution is usually ensured by imposing stringent constraints on the parameterized covariance matrix, which could break down during the optimization process.;arxiv
5747;In this paper, we consider two special covariance structures by applying the Stiefel manifold and Grassmann manifold constraints, to address the optimization difficulty in such factorization architectures.;arxiv
5748;To speed up the updating process with minimum hyperparameter-tuning efforts, we design two new schemes of Riemannian stochastic gradient descent methods and compare them with other existing methods of optimizing on manifolds.;arxiv
5749;In addition to fixing the identification issue, results from both simulation and empirical experiments prove the ability of the proposed methods of obtaining competitive accuracy and comparable converge speed in both high-dimensional and large-scale learning tasks.;arxiv
5750;Abc-boost is a new line of boosting algorithms for multi-class classification, by utilizing the commonly used sum-to-zero constraint.;arxiv
5751;To implement abc-boost, a base class must be identified at each boosting step.;arxiv
5752;Prior studies used a very expensive procedure based on exhaustive search for determining the base class at each boosting step.;arxiv
5753;Good testing performances of abc-boost (implemented as abc-mart and abc-logitboost) on a variety of datasets were reported.;arxiv
5754;For large datasets, however, the exhaustive search strategy adopted in prior abc-boost algorithms can be too prohibitive.;arxiv
5755;To overcome this serious limitation, this paper suggests a heuristic by introducing Gaps when computing the base class during training.;arxiv
5756;We test this idea on large datasets (Covertype and Poker) as well as datasets of moderate sizes.;arxiv
5757;On the large datasets, even with G=100 (or larger), there is essentially no loss of test accuracy.;arxiv
5758;On the moderate datasets, no obvious loss of test accuracy is observed when G<= 20~50.;arxiv
5759;Therefore, aided by this heuristic, it is promising that abc-boost will be a practical tool for accurate multi-class classification.;arxiv
5760;Nowadays, in many scientific and industrial fields there is an increasing need for estimating treatment effects and answering causal questions.;arxiv
5761;The key for addressing these problems is the wealth of observational data and the processes for leveraging this data.;arxiv
5762;In this work, we propose a new model for predicting the potential outcomes and the propensity score, which is based on a neural network architecture.;arxiv
5763;The proposed model exploits the covariates as well as the outcomes of neighboring instances in training data.;arxiv
5764;Numerical experiments illustrate that the proposed model reports better treatment effect estimation performance compared to state-of-the-art models.;arxiv
5765;Pauli spin blockade (PSB) can be employed as a great resource for spin qubit initialisation and readout even at elevated temperatures but it can be difficult to identify.;arxiv
5766;We present a machine learning algorithm capable of automatically identifying PSB using charge transport measurements.;arxiv
5767;The scarcity of PSB data is circumvented by training the algorithm with simulated data and by using cross-device validation.;arxiv
5768;We demonstrate our approach on a silicon field-effect transistor device and report an accuracy of 96% on different test devices, giving evidence that the approach is robust to device variability.;arxiv
5769;The approach is expected to be employable across all types of quantum dot devices.;arxiv
5770;In this paper, we focus on the fairness issues regarding unsupervised outlier detection.;arxiv
5771;Traditional algorithms, without a specific design for algorithmic fairness, could implicitly encode and propagate statistical bias in data and raise societal concerns.;arxiv
5772;To correct such unfairness and deliver a fair set of potential outlier candidates, we propose Deep Clustering based Fair Outlier Detection (DCFOD) that learns a good representation for utility maximization while enforcing the learnable representation to be subgroup-invariant on the sensitive attribute.;arxiv
5773;Considering the coupled and reciprocal nature between clustering and outlier detection, we leverage deep clustering to discover the intrinsic cluster structure and out-of-structure instances.;arxiv
5774;Meanwhile, an adversarial training erases the sensitive pattern for instances for fairness adaptation.;arxiv
5775;Technically, we propose an instance-level weighted representation learning strategy to enhance the joint deep clustering and outlier detection, where the dynamic weight module re-emphasizes contributions of likely-inliers while mitigating the negative impact from outliers.;arxiv
5776;Demonstrated by experiments on eight datasets comparing to 17 outlier detection algorithms, our DCFOD method consistently achieves superior performance on both the outlier detection validity and two types of fairness notions in outlier detection.;arxiv
5777;This letter illustrates our preliminary works in deep nerual network (DNN) for wireless communication scenario identification in wireless multi-path fading channels.;arxiv
5778;In this letter, six kinds of channel scenarios referring to COST 207 channel model have been performed.;arxiv
5779;Noisy labels are inevitable yet problematic in machine learning society.;arxiv
5780;It ruins the generalization of a classifier by making the classifier over-fitted to noisy labels.;arxiv
5781;Existing methods on noisy label have focused on modifying the classifier during the training procedure.;arxiv
5782;First, these methods are not applicable to a pre-trained classifier without further access to training.;arxiv
5783;Second, it is not easy to train a classifier and regularize all negative effects from noisy labels, simultaneously.;arxiv
5784;We suggest a new branch of method, Noisy Prediction Calibration (NPC) in learning with noisy labels.;arxiv
5785;Through the introduction and estimation of a new type of transition matrix via generative model, NPC corrects the noisy prediction from the pre-trained classifier to the true label as a post-processing scheme.;arxiv
5786;We prove that NPC theoretically aligns with the transition matrix based methods.;arxiv
5787;Yet, NPC empirically provides more accurate pathway to estimate true label, even without involvement in classifier learning.;arxiv
5788;Also, NPC is applicable to any classifier trained with noisy label methods, if training instances and its predictions are available.;arxiv
5789;Our method, NPC, boosts the classification performances of all baseline models on both synthetic and real-world datasets.;arxiv
5790;In this article, we study shape fitting problems, $\epsilon$-coresets, and total sensitivity.;arxiv
5791;We focus on the $(j,k)$-projective clustering problems, including $k$-median/$k$-means, $k$-line clustering, $j$-subspace approximation, and the integer $(j,k)$-projective clustering problem.;arxiv
5792;We derive upper bounds of total sensitivities for these problems, and obtain $\epsilon$-coresets using these upper bounds.;arxiv
5793;Using a dimension-reduction type argument, we are able to greatly simplify earlier results on total sensitivity for the $k$-median/$k$-means clustering problems, and obtain positively-weighted $\epsilon$-coresets for several variants of the $(j,k)$-projective clustering problem.;arxiv
5794;We also extend an earlier result on $\epsilon$-coresets for the integer $(j,k)$-projective clustering problem in fixed dimension to the case of high dimension.;arxiv
5795;This allows corporations to provide machine learning as a service (MLaaS) by encapsulating fine-tuned BERT-based models as APIs.;arxiv
5796;However, BERT-based APIs have exhibited a series of security and privacy vulnerabilities.;arxiv
5797;For example, prior work has exploited the security issues of the BERT-based APIs through the adversarial examples crafted by the extracted model.;arxiv
5798;However, the privacy leakage problems of the BERT-based APIs through the extracted model have not been well studied.;arxiv
5799;On the other hand, due to the high capacity of BERT-based APIs, the fine-tuned model is easy to be overlearned, but what kind of information can be leaked from the extracted model remains unknown.;arxiv
5800;In this work, we bridge this gap by first presenting an effective model extraction attack, where the adversary can practically steal a BERT-based API (the target/victim model) by only querying a limited number of queries.;arxiv
5801;We further develop an effective attribute inference attack which can infer the sensitive attribute of the training data used by the BERT-based APIs.;arxiv
5802;Our extensive experiments on benchmark datasets under various realistic settings validate the potential vulnerabilities of BERT-based APIs.;arxiv
5803;Moreover, we demonstrate that two promising defense methods become ineffective against our attacks, which calls for more effective defense methods.;arxiv
5804;Imitation learning enables high-fidelity, vision-based learning of policies within rich, photorealistic environments.;arxiv
5805;However, such techniques often rely on traditional discrete-time neural models and face difficulties in generalizing to domain shifts by failing to account for the causal relationships between the agent and the environment.;arxiv
5806;In this paper, we propose a theoretical and experimental framework for learning causal representations using continuous-time neural networks, specifically over their discrete-time counterparts.;arxiv
5807;We evaluate our method in the context of visual-control learning of drones over a series of complex tasks, ranging from short- and long-term navigation, to chasing static and dynamic objects through photorealistic environments.;arxiv
5808;Our results demonstrate that causal continuous-time deep models can perform robust navigation tasks, where advanced recurrent models fail.;arxiv
5809;These models learn complex causal control representations directly from raw visual inputs and scale to solve a variety of tasks using imitation learning.;arxiv
5810;One of the major objectives of Artificial Intelligence is to design learning algorithms that are executed on a general purposes computational machines such as human brain.;arxiv
5811;Neural Turing Machine (NTM) is a step towards realizing such a computational machine.;arxiv
5812;The attempt is made here to run a systematic review on Neural Turing Machine.;arxiv
5813;First, the mind-map and taxonomy of machine learning, neural networks, and Turing machine are introduced.;arxiv
5814;Finally, the paper discusses on issues and ends up with several future works.;arxiv
5815;The ability to transfer adversarial attacks from one model (the surrogate) to another model (the victim) has been an issue of concern within the machine learning (ML) community.;arxiv
5816;The ability to successfully evade unseen models represents an uncomfortable level of ease toward implementing attacks.;arxiv
5817;In this work we note that as studied, current transfer attack research has an unrealistic advantage for the attacker: the attacker has the exact same training data as the victim.;arxiv
5818;We present the first study of transferring adversarial attacks focusing on the data available to attacker and victim under imperfect settings without querying the victim, where there is some variable level of overlap in the exact data used or in the classes learned by each model.;arxiv
5819;This threat model is relevant to applications in medicine, malware, and others.;arxiv
5820;Under this new threat model attack success rate is not correlated with data or class overlap in the way one would expect, and varies with dataset.;arxiv
5821;This makes it difficult for attacker and defender to reason about each other and contributes to the broader study of model robustness and security.;arxiv
5822;We remedy this by developing a masked version of Projected Gradient Descent that simulates class disparity, which enables the attacker to reliably estimate a lower-bound on their attack's success.;arxiv
5823;With the advent of powerful, low-cost IoT systems, processing data closer to where the data originates, known as edge computing, has become an increasingly viable option.;arxiv
5824;In addition to lowering the cost of networking infrastructures, edge computing reduces edge-cloud delay, which is essential for mission-critical applications.;arxiv
5825;In this paper, we show the feasibility and study the performance of image classification using IoT devices.;arxiv
5826;Specifically, we explore the relationships between various factors of image classification algorithms that may affect energy consumption such as dataset size, image resolution, algorithm type, algorithm phase, and device hardware.;arxiv
5827;Our experiments show a strong, positive linear relationship between three predictor variables, namely model complexity, image resolution, and dataset size, with respect to energy consumption.;arxiv
5828;In addition, in order to provide a means of predicting the energy consumption of an edge device performing image classification, we investigate the usage of three machine learning algorithms using the data generated from our experiments.;arxiv
5829;The performance as well as the trade offs for using linear regression, Gaussian process, and random forests are discussed and validated.;arxiv
5830;Our results indicate that the random forest model outperforms the two former algorithms, with an R-squared value of 0.95 and 0.79 for two different validation datasets.;arxiv
5831;Knitting is an effective technique for producing complex three-dimensional surfaces owing to the inherent flexibility of interlooped yarns and recent advances in manufacturing providing better control of local stitch patterns.;arxiv
5832;Fully yarn-level modelling of large-scale knitted membranes is not feasible.;arxiv
5833;Therefore, we use a two-scale homogenisation approach and model the membrane as a Kirchhoff-Love shell on the macroscale and as Euler-Bernoulli rods on the microscale.;arxiv
5834;The governing equations for both the shell and the rod are discretised with cubic B-spline basis functions.;arxiv
5835;For homogenisation we consider only the in-plane response of the membrane.;arxiv
5836;The solution of the nonlinear microscale problem requires a significant amount of time due to the large deformations and the enforcement of contact constraints, rendering conventional online computational homogenisation approaches infeasible.;arxiv
5837;To sidestep this problem, we use a pre-trained statistical Gaussian Process Regression (GPR) model to map the macroscale deformations to macroscale stresses.;arxiv
5838;During the offline learning phase, the GPR model is trained by solving the microscale problem for a sufficiently rich set of deformation states obtained by either uniform or Sobol sampling.;arxiv
5839;The trained GPR model encodes the nonlinearities and anisotropies present in the microscale and serves as a material model for the membrane response of the macroscale shell.;arxiv
5840;The bending response can be chosen in dependence of the mesh size to penalise the fine out-of-plane wrinkling of the membrane.;arxiv
5841;After verifying and validating the different components of the proposed approach, we introduce several examples involving membranes subjected to tension and shear to demonstrate its versatility and good performance.;arxiv
5842;There are partially separable data types that make classification tasks very hard.;arxiv
5843;In other words, only parts of the data are informative meaning that looking at the rest of the data would not give any distinguishable hint for classification.;arxiv
5844;In this situation, the typical assumption of having the whole labeled data as an informative unit set for classification does not work.;arxiv
5845;Consequently, typical classification methods with the mentioned assumption fail in such a situation.;arxiv
5846;In this study, we propose a framework for the classification of partially separable data types that are not classifiable using typical methods.;arxiv
5847;An algorithm based on the framework is proposed that tries to detect separable subgroups of the data using an iterative clustering approach.;arxiv
5848;Then the detected subgroups are used in the classification process.;arxiv
5849;The proposed approach was tested on a real dataset for autism screening and showed its capability by distinguishing children with autism from normal ones, while the other methods failed to do so.;arxiv
5850;In many games humans on average do not achieve maximal payoff and the behaviour of individual players remains inhomogeneous even after playing many rounds.;arxiv
5851;For instance, in repeated prisoner dilemma games humans do not always optimize their mean reward and frequently exhibit broad distributions of cooperativity.;arxiv
5852;The reasons for these failures of maximization are not known.;arxiv
5853;Here we show that the dynamics resulting from the tendency to shift choice probabilities towards previously rewarding choices in closed loop interaction with the strategy of the opponent can not only explain systematic deviations from 'rationality', but also reproduce the diversity of choice behaviours.;arxiv
5854;As a representative example we investigate the dynamics of choice probabilities in prisoner dilemma games with opponents using strategies with different degrees of extortion and generosity.;arxiv
5855;We find that already a simple model for human learning can account for a surprisingly wide range of human decision behaviours.;arxiv
5856;It reproduces suppression of cooperation against extortionists and increasing cooperation when playing with generous opponents, explains the broad distributions of individual choices in ensembles of players, and predicts the evolution of individual subjects' cooperation rates over the course of the games.;arxiv
5857;We conclude that important aspects of human decision behaviours are rooted in elementary learning mechanisms realised in the brain.;arxiv
5858;Many deep reinforcement learning algorithms contain inductive biases that sculpt the agent's objective and its interface to the environment.;arxiv
5859;These inductive biases can take many forms, including domain knowledge and pretuned hyper-parameters.;arxiv
5860;In general, there is a trade-off between generality and performance when algorithms use such biases.;arxiv
5861;Stronger biases can lead to faster learning, but weaker biases can potentially lead to more general algorithms.;arxiv
5862;In this paper, we re-examine several domain-specific components that bias the objective and the environmental interface of common deep reinforcement learning agents.;arxiv
5863;We investigated whether the performance deteriorates when these components are replaced with adaptive solutions from the literature.;arxiv
5864;In our experiments, performance sometimes decreased with the adaptive components, as one might expect when comparing to components crafted for the domain, but sometimes the adaptive components performed better.;arxiv
5865;We investigated the main benefit of having fewer domain-specific components, by comparing the learning performance of the two systems on a different set of continuous control problems, without additional tuning of either system.;arxiv
5866;As hypothesized, the system with adaptive components performed better on many of the new tasks.;arxiv
5867;In this paper, we tackle the problem of handling narrowband and wideband speech by building a single acoustic model (AM), also called mixed bandwidth AM.;arxiv
5868;In the proposed approach, an auxiliary input feature is used to provide the bandwidth information to the model, and bandwidth embeddings are jointly learned as part of acoustic model training.;arxiv
5869;Experimental evaluations show that using bandwidth embeddings helps the model to handle the variability of the narrow and wideband speech, and makes it possible to train a mixed-bandwidth AM.;arxiv
5870;Furthermore, we propose to use parallel convolutional layers to handle the mismatch between the narrow and wideband speech better, where separate convolution layers are used for each type of input speech signal.;arxiv
5871;Our best system achieves 13% relative improvement on narrowband speech, while not degrading on wideband speech.;arxiv
5872;We consider an online learning to rank setting in which, at each round, an oblivious adversary generates a list of $m$ documents, pertaining to a query, and the learner produces scores to rank the documents.;arxiv
5873;The adversary then generates a relevance vector and the learner updates its ranker according to the feedback received.;arxiv
5874;We develop efficient algorithms for well known losses in the pointwise, pairwise and listwise families.;arxiv
5875;We also prove that no online algorithm can have sublinear regret, with top-1 feedback, for any loss that is calibrated with respect to NDCG.;arxiv
5876;We apply our algorithms on benchmark datasets demonstrating efficient online learning of a ranking function from highly restricted feedback.;arxiv
5877;In order to contrast the explosion in size of state-of-the-art machine learning models that can be attributed to the empirical advantages of over-parametrization, and due to the necessity of deploying fast, sustainable, and private on-device models on resource-constrained devices, the community has focused on techniques such as pruning, quantization, and distillation as central strategies for model compression.;arxiv
5878;Towards the goal of facilitating the adoption of a common interface for neural network pruning in PyTorch, this contribution describes the recent addition of the PyTorch torch.nn.utils.prune module, which provides shared, open source pruning functionalities to lower the technical implementation barrier to reducing model size and capacity before, during, and/or after training.;arxiv
5879;We present the module's user interface, elucidate implementation details, illustrate example usage, and suggest ways to extend the contributed functionalities to new pruning methods.;arxiv
5880;Analytical performance models are very effective in ensuring the quality of service and cost of service deployment remain desirable under different conditions and workloads.;arxiv
5881;While various analytical performance models have been proposed for previous paradigms in cloud computing, serverless computing lacks such models that can provide developers with performance guarantees.;arxiv
5882;Besides, most serverless computing platforms still require developers' input to specify the configuration for their deployment that could affect both the performance and cost of their deployment, without providing them with any direct and immediate feedback.;arxiv
5883;In previous studies, we built such performance models for steady-state and transient analysis of scale-per-request serverless computing platforms (e.g., AWS Lambda, Azure Functions, Google Cloud Functions) that could give developers immediate feedback about the quality of service and cost of their deployments.;arxiv
5884;In this work, we aim to develop analytical performance models for the latest trend in serverless computing platforms that use concurrency value and the rate of requests per second for autoscaling decisions.;arxiv
5885;Examples of such serverless computing platforms are Knative and Google Cloud Run (a managed Knative service by Google).;arxiv
5886;The proposed performance model can help developers and providers predict the performance and cost of deployments with different configurations which could help them tune the configuration toward the best outcome.;arxiv
5887;We validate the applicability and accuracy of the proposed performance model by extensive real-world experimentation on Knative and show that our performance model is able to accurately predict the steady-state characteristics of a given workload with minimal amount of data collection.;arxiv
5888;We exploit liver cancer prediction model using machine learning algorithms based on epidemiological data of over 55 thousand peoples from 2014 to the present.;arxiv
5889;The best performance is an AUC of 0.71.;arxiv
5890;We analyzed model parameters to investigate critical risk factors that contribute the most to prediction.;arxiv
5891;Federated learning is a distributed framework according to which a model is trained over a set of devices, while keeping data localized.;arxiv
5892;This framework faces several systems-oriented challenges which include (i) communication bottleneck since a large number of devices upload their local updates to a parameter server, and (ii) scalability as the federated network consists of millions of devices.;arxiv
5893;Due to these systems challenges as well as issues related to statistical heterogeneity of data and privacy concerns, designing a provably efficient federated learning method is of significant importance yet it remains challenging.;arxiv
5894;In this paper, we present FedPAQ, a communication-efficient Federated Learning method with Periodic Averaging and Quantization.;arxiv
5895;These features address the communications and scalability challenges in federated learning.;arxiv
5896;We also show that FedPAQ achieves near-optimal theoretical guarantees for strongly convex and non-convex loss functions and empirically demonstrate the communication-computation tradeoff provided by our method.;arxiv
5897;Deep networks trained on large-scale data can learn transferable features to promote learning multiple tasks.;arxiv
5898;Since deep features eventually transition from general to specific along deep networks, a fundamental problem of multi-task learning is how to exploit the task relatedness underlying parameter tensors and improve feature transferability in the multiple task-specific layers.;arxiv
5899;This paper presents Multilinear Relationship Networks (MRN) that discover the task relationships based on novel tensor normal priors over parameter tensors of multiple task-specific layers in deep convolutional networks.;arxiv
5900;By jointly learning transferable features and multilinear relationships of tasks and features, MRN is able to alleviate the dilemma of negative-transfer in the feature layers and under-transfer in the classifier layer.;arxiv
5901;Experiments show that MRN yields state-of-the-art results on three multi-task learning datasets.;arxiv
5902;We seek to automate the design of molecules based on specific chemical properties.;arxiv
5903;This approach uses substantially fewer model steps per atom than earlier approaches, thus enabling generation of larger molecules, and beats previous state-of-the art baselines by a significant margin.;arxiv
5904;Applying reinforcement learning to a combination of a custom context-free grammar with additional masking to enforce non-local constraints is applicable to any optimization of a graph structure under a mixture of local and nonlocal constraints.;arxiv
5905;Recurrent Neural Networks (RNNs) have been widely used in processing natural language tasks and achieve huge success.;arxiv
5906;Traditional RNNs usually treat each token in a sentence uniformly and equally.;arxiv
5907;However, this may miss the rich semantic structure information of a sentence, which is useful for understanding natural languages.;arxiv
5908;Since semantic structures such as word dependence patterns are not parameterized, it is a challenge to capture and leverage structure information.;arxiv
5909;In this paper, we propose an improved variant of RNN, Multi-Channel RNN (MC-RNN), to dynamically capture and leverage local semantic structure information.;arxiv
5910;Concretely, MC-RNN contains multiple channels, each of which represents a local dependence pattern at a time.;arxiv
5911;An attention mechanism is introduced to combine these patterns at each step, according to the semantic information.;arxiv
5912;Then we parameterize structure information by adaptively selecting the most appropriate connection structures among channels.;arxiv
5913;In this way, diverse local structures and dependence patterns in sentences can be well captured by MC-RNN.;arxiv
5914;To verify the effectiveness of MC-RNN, we conduct extensive experiments on typical natural language processing tasks, including neural machine translation, abstractive summarization, and language modeling.;arxiv
5915;Experimental results on these tasks all show significant improvements of MC-RNN over current top systems.;arxiv
5916;These systems typically consist of Spoken Language understanding component which, in turn, consists of two tasks - Intent Classification (IC) and Slot Labeling (SL).;arxiv
5917;Generally, these two tasks are modeled together jointly to achieve best performance.;arxiv
5918;However, this joint modeling adds to model obfuscation.;arxiv
5919;In this work, we first design framework for a modularization of joint IC-SL task to enhance architecture transparency.;arxiv
5920;Then, we explore a number of self-attention, convolutional, and recurrent models, contributing a large-scale analysis of modeling paradigms for IC+SL across two datasets.;arxiv
5921;Finally, using this framework, we propose a class of 'label-recurrent' models that otherwise non-recurrent, with a 10-dimensional representation of the label history, and show that our proposed systems are easy to interpret, highly accurate (achieving over 30% error reduction in SL over the state-of-the-art on the Snips dataset), as well as fast, at 2x the inference and 2/3 to 1/2 the training time of comparable recurrent models, thus giving an edge in critical real-world systems.;arxiv
5922;Protein secondary structure is crucial to creating an information bridge between the primary and tertiary (3D) structures.;arxiv
5923;Precise prediction of eight-state protein secondary structure (PSS) has significantly utilized in the structural and functional analysis of proteins in bioinformatics.;arxiv
5924;Deep learning techniques have been recently applied in this research area and raised the eight-state (Q8) protein secondary structure prediction accuracy remarkably.;arxiv
5925;Nevertheless, from a theoretical standpoint, there are still lots of rooms for improvement, specifically in the eight-state PSS prediction.;arxiv
5926;In this study, we have presented a new deep convolutional neural network (DCNN), namely PS8-Net, to enhance the accuracy of eight-class PSS prediction.;arxiv
5927;The input of this architecture is a carefully constructed feature matrix from the proteins sequence features and profile features.;arxiv
5928;We introduce a new PS8 module in the network, which is applied with skip connection to extracting the long-term inter-dependencies from higher layers, obtaining local contexts in earlier layers, and achieving global information during secondary structure prediction.;arxiv
5929;Our proposed PS8-Net achieves 76.89%, 71.94%, 76.86%, and 75.26% Q8 accuracy respectively on benchmark CullPdb6133, CB513, CASP10, and CASP11 datasets.;arxiv
5930;This architecture enables the efficient processing of local and global interdependencies between amino acids to make an accurate prediction of each class.;arxiv
5931;To the best of our knowledge, PS8-Net experiment results demonstrate that it outperforms all the state-of-the-art methods on the aforementioned benchmark datasets.;arxiv
